,Date,ID,Comment,Like
198,2024-10-14,@masksx1,기존 린클에 저 미생물 배양하면 4세대 되는건가요?,0
199,2024-10-14,@jschoi2095,전기 사용량 궁금해요,0
200,2024-10-14,@playerHtv,하.. 이거 출시일에 사서 쓰는데 냄새 장난아닙니다... 이걸 거실에다 두고 쓴다구요? 휴... 광고도 제발 적당히좀... 싱크대 앞에다 두고 쓰다가 냄새때문에 다용도실로 옮겼는데 이제 다용도실 문 틈으로 냄새가 계속 넘어옵니다... 진짜 미치겠어요...,7
201,2024-10-15,@뾂쀎뾅쀑뾇쀓,버려 그럼,2
202,2024-10-14,@꽃좀비-h7y,사망여우에 음처기 뭐 나왔는데,0
203,2024-10-14,@wwkjaww-v3m,2틀뒤 정상으로 돌아온 모습도 보여주시지 ㅠ,0
204,2024-10-14,@monasday6516,신혼살림으로 요즘 음처기 보고 있었는데 요거 아주 예쁘고 편해보이네요!!! 스펙 자세히 설명해주셔서 감사합니다👍,0
205,2024-10-14,@정다혜-u1z,미생물 음식물처리기 3년째 쓰고 있어요♡ 진짜 잘 쓰고 있네요,0
206,2024-10-14,@thej.g6091,테스트라지만 생생한 음식도 넣고 하는 걸 보고 아깝다는 생각이 드는군요,0
207,2024-10-14,@erickim1603,음식물처리기라니…우리집에 들어오면 감자껍질 양파꼬다리만 먹다가 굶어죽겠네…,0
208,2024-10-14,@통식빵,저번에 광고하신 <br>미닉스 진짜 잘쓰고 있음ㅋㅋ,2
209,2024-10-14,@김민아-u4c,요즘 이거 여기저기 많이 보여서 궁금했는데 실제로 테스트해주시니 많은 도움이 됐습니다ㅋㅌㅋㅋ 확실히 성능이 좋네요,0
210,2024-10-14,@s1cheerup,저거 전버전을 썼었는데 미생물처리기보다 맷돌식으로 분쇄하는게 훨씬 낫다고 생각됨. 미생물스타일은 음식물처리속도가 느리고 음식물 가리는 것도 많으며 미생물 넘쳐서 뚜껑에 수분 고일때도 많음. 매일 나오는 음쓰들이 많다면 처리속도가 느려서 감당하지 못함. 그리고 편하자고 사는건데 미생물을 관리해야하는 번거로움이 정말 매우매우 귀찮아짐. 잡뼈도 안돼 섬유질 많은것도 안돼 사용설명서만 봐도 분해속도 느리다고 넣지말라는 음식이 한가득이고 우격다짐으로 넣어 분해가 된들 완전 분해도 아니고 덩어리지거나 교반봉에 얽히고 섥히기까지 함. 분해안되는건 나중엔 다 걷어내야함. 미생물 불어나면서 관리하기 되게 귀찮아짐. 유튜브 광고에 낚여 샀다가 후회한 제품들 중 하나였음. 그에반해 맷돌식은 큰 뼈 제외하고 가릴거 없이 그냥 때려넣으면 분쇄시키고 쓰레기 양도 눈으로 확인가능하다는게 비교됨. 단점은 유지비가 더 든다는 거.,1
211,2024-10-14,@jeici4,저 가격이면 안좋으면 안되죸ㅋ ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈,0
212,2024-10-14,@홍시-i3l,나도 분해해바 미생물들아,0
213,2024-10-14,@베지밀-d7z,배터리식이에요? 충전케이블이라 하시넹,0
214,2024-10-14,@tttt-e6s,순수한 사용기인가요? 광고목적인가요? 아니면 겸사겸사 인가요?,0
215,2024-10-14,@용산급행,죽지않게 잘 관리해줘야 하는 반려미생물,0
216,2024-10-14,@user-rl2vh8nj8s,아나 ㅋㅋ 게임방에 음식처리기 들고가는거보다 처먹고남은거 거실로 가져가는게 맞지 장난치나 ㅋㅋㅋ,0
217,2024-10-14,@oracle4951,더 이상 미생물이 아닌듯 ㅋㅋ,0
218,2024-10-14,@GomujulDaemawang,음쓰 봉투 일시불로 120만원치 샀어요.,0
219,2024-10-14,@호떡-c7e,너무 비싸다 한 30세대 나와서 완벽해질때쯤 살까.,0
220,2024-10-14,@호떡-c7e,저흙에 식물키울수있나요??<br>그냥 궁금해서...,0
221,2024-10-14,@호떡-c7e,궁금해서 그런데안에 페브리즈 뿌리면 어케됨??????<br>+ 섬유유연제 들이부으면 어케됨????<br>미생물 죽음???<br>아니면 향기로워짐??,0
222,2024-10-14,@호떡-c7e,비싸다 30이하로 떨구자.,0
223,2024-10-14,@user-chocobee,린클 대비 거의 1.7~8배 비싸네...;,1
224,2024-10-14,@이순딩-o4u,린클도 비싸서 못사고 있는데..ㅜㅜ,0
225,2024-10-14,@hahasilsil,"<a href=""https://www.youtube.com/watch?v=uUreqwnb7-Q&amp;t=322"">5:22</a> 고기가 남아...??",0
226,2024-10-14,@JyG1201,미생뭉 음식물 처리기는 오래 못 쓰는것 같아요. 미생물 관리가 너무 어려워요.. 오래 살아남지 못하구 막 굳고 그러더라고여,4
227,2024-10-14,@이우철-c6e,내가 음쓰 처리기가 될게,0
228,2024-10-14,@TVU_Video,또 먹자~ 하는데 피아노 불협화음 들리니까 광기가 느껴진다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
229,2024-10-14,@동글-b4i,소음 이야기가 없어 아쉽네요. 대부분 공감하는데 <br><br>다른 음쓰기 안써봐서 모르겠지만 소음은 좀 있습니다. 소형 냉장고 돌아가는 소리?<br><br>가족들 생활하면 신경 안쓰이는데 혼자 조용히 책보고 있으면 웅~ 하는 소리가 좀 거슬리긴 합니다.<br><br>그래서 베란다에 두고 쓰는데 겨울에 어떨지 궁금합니다. 😊,0
230,2024-10-14,@byybbb,린클 잘쓰고 있음,0
231,2024-10-14,@wowfreeguy,ㅎㅎㅎ,0
232,2024-10-14,@kmk3393,120만원이면 그냥 치킨 60마리 먹겠읍니다,0
233,2024-10-14,@blackat9052,미생물아 미안해 미생물권 보장해라!,0
234,2024-10-14,@sangeoul,미생물 고문 영상,1
235,2024-10-14,@kakikak_____i,음식물처리기가 아닌 미생물식고문기,0
236,2024-10-14,@quiet____0525,클럭 제품이 100만원대 가격은 아닌듯,0
237,2024-10-14,@0lee184,난 스마트카라 쓰는데. 좋음.,0
238,2024-10-14,@한문털TV,광고받아 올린거 다 믿지마시고<br>이거 네이버 판매처가서 Q/A 보고 결정하십쇼 수고요.,2
239,2024-10-14,@palmcoco7426,미생물 처리 방식 들어만 봤는데 전처리가 좀 있네요? 귀찮은게 많은데 장점이라면 친환경밖에 없으려나요..<br><br>미생물값에 양념 씻고 잘게 자르고 등등,0
240,2024-10-14,@SierraKim-s9i,프리미엄치고 디자인이 별로임,0
241,2024-10-14,@reddragon8074,어우 요즘 세상이 너무 좋네,0
242,2024-10-14,@glassfloorbreaker9144,귀찮네. 그냥 봉지에 담아서 음식물 수거함에 버리면 되는데.. 저걸 왜 사는거지.,0
243,2024-10-14,@신원호-o2e,미생물 방식이 간편해서 좋긴한데 2년넘어가면 UV램프 교체시기가 한번오는데 그때마다 10만원돈정도 내고 고쳐야해서 살짝깨긴해요 지금 리뷰한 제품은 어떨진 모르겟네요;;,1
244,2024-10-14,@팔공마루오토캠핑,우리 지역은 음식물 처리기 지원금 없어서 120따리는 못 산다..<br>광역시인데 왜 지원금도 안 뿌리냐 에휴~,0
245,2024-10-14,@상후상후,행사가 이벤트 끝났나요?,0
246,2024-10-14,@뽀삐-h8n,레이싱휠 컴퓨터 언제 올라오나요...😢,0
247,2024-10-14,@aronkim1001,회사 점심에 족발 보쌈을 먹누 ㅋㅋㅋㅋㅋㅋㅋ,0
248,2024-10-14,@wonyeong-eee,사용할수록 냄새가 완벽하게 제거되지않고 필터교체해보면 알겠지만 관리비 더 들어감ㅋㅋㅋㅋ 기기값까지하면 훨씬비싸다는뜻. 음식물쓰레기 버리기 싫은게 아니라 결국엔 이게 비용이 더쌀거같다고 생각하고 사려는 사람은 생각잘해야됨,12
249,2024-11-01,@neroggaro,모든 음쓰처리기는 기능대비 가격 생각하면 40만원 대가 적당함. 미생물 린클쓰는데 미생물 + 교반 + 가열 정도 기능이 다임. <br><br>고로 음쓰버리러 안나가는거 아님 살 유는 전혀없음. 애초에 식세기도 손설거지 대비 물을 적게쓰니마니 하는데 가전 제품에 비용절약은 개소리는 맞음.,0
250,2024-10-14,@sanopha,"네 저렇게 쓰면 두어 달이면 고장납니다. 영상 속에서만 봐도 미생물 재제에 점점 섬유질 찌꺼기들이 늘어나는게 눈에 보이죠? 양파나 파 찌꺼기, 뿌리, 껍질류... 시간이 지날수록 쌓이고 엉겨서 덩어리도 생기고 교반기에 걸려 문제를 일으키기도 합니다. 물기있는 음식 저렇게 자꾸 버리면 탈취필터에 물들어차고 곰팡이 필거구요.",49
251,2024-10-14,@dev_2760,미생물 유통기한이 어떻게 되나요? 무한한가요?,0
252,2024-10-14,@skyline0526,클럭 안마기회사아님?,0
253,2024-10-14,@mwaggin,식고문 시키네,0
254,2024-10-14,@방구석마스터,혈당 스파이크 올리는 음식들이  빠르게 분해되는게  사람의 소화력하고 비슷하네요 ㅋㅋㅋㅋ 위장을 기계화 한듯 ㅋㅋ,1
255,2024-10-14,@D_Hwan,음식물처리기는 지원받을수있을건데... 지역별로 지원금액은 다르지만 신청기간 잘 알아보고 지원받아서 구비하세여... 지원가능 모델도 정해져있긴한데 이것도 지역별로 다릅니다. 각 구청에 문의해보3,0
256,2024-10-14,@ventam_,"자취생 구매할까 했는데, 가격보고 그냥 음식물 쓰레기 봉투나 사야겠습니다",0
257,2024-10-14,@joonbeompark3002,가격이 쫌 그러네,0
258,2024-10-14,@미니멀라이프-m3h,"좋긴한데 은근 안되는 게 있어요(양파껍질, 뿌리, 뼈, 생고기 지방 등) 그래서 그런게 섞이지 않게 분류하고 따로 버려야 해요 마구 버릴 수 없어서 반려미생물을 키우는 심정으로 사용중 그리고 저 가격은 심하네요 린클 사세요",0
259,2024-10-14,@GHJ123-KK,관리하기 개귀찮던데 저걸 쓰려면 일단 1인 가구랑 국밥충들은 쓰면 안됌,0
260,2024-10-14,@스케치북-w1l,120만원은 선넘긴하네 😢,0
261,2024-10-14,@모건스텐리,Klug은 이제 저런것도 만드네,0
262,2024-10-14,@symail49,소음은 얘기가 없네요 소음은 어떤가요?,0
263,2024-10-14,@neoam00,항상 영상 재미있게 보고 있고 제품을 자세히 알려주기 위해 항상 실험해주시는걸 감사하며 보고있습니다 근데 오늘 영상은 제가 생각하기에 살짝 보기가 안좋았던게 음식물을 버리는 양과 상태가 멀쩡해보여서 낭비가 보였습니다 제 댓글이 불쾌하셨다면 죄송합니다,1
264,2024-10-14,@이재이-s3x,냉동제품도 얼린거 버리고 싶을때 그냥 넣어도 되는지 궁금하네여,0
265,2024-10-14,@Youshin0531,미생물은 얼마나 쓸 수 있고 어떻게 비우는지도 같이 있었음 좋았을것같아요 :),0
266,2024-10-14,@Fhxsve,가격만큼의 성능은 내 주는 느낌인가요? 가격이 워낙 높다보니 프리미엄값이 들어간 게 아니라 제값만 해줘도 좋은 제품 같긴 한데요,0
267,2024-10-14,@IsaccNewten,음식물처리기 살까말까 고민중인데 후기 감사합니다 ㅋㅋ,0
268,2024-10-14,@김시호-x1j,미생물 밥주려고 음식을 좀 남기다 보니 잇섭님 살이 좀 빠지신것 같기도…?,0
269,2024-10-14,@Fluid_Mechanics_유체역학,가격보고 제 위장으로 음식물 처리하기로 했습니다.,1
270,2024-10-14,@roonylee9336,링크에 나와있는 999천원에 어떻게 사요??  120만원인데.,0
271,2024-10-14,@하루-n8o3m,아...플스5 프로...와이프가..이영상 보면 망함...ㅜㅜ,0
272,2024-10-14,@younglee7351,그냥 린클쓰면될껄ㅋㅋ,0
273,2024-10-14,@user-vg9uk3fh9y,시체처리도  할수있겠네요 ㄷㄷ,2
274,2024-10-14,@민수-w9e,오?,0
275,2024-10-14,@zs6044,"미생물 처리기 1년 넘게 쓰면서 느낀 단점<br>저 중간에 돌아가는거에 음식물들 건조되서 흙이 안되는애들은 비닐,고무줄 느낌으로 남는데 저기에 겁나 낌 한번씩 낀다싶으면 잘라줘야함 삽으로<br><br>2.진짜 한순간임 기름진거,매운거,물많은거 어느 한순간 잘못되면 저 흙이 그냥 물처럼 진흙이 되버리는데 이때도 다시 돌릴순있지만 돌리는 과정이 오래걸림 귀찮음<br>최신작들은 좀더 개선되었겠지만 미생물은 이 부분이 좀 쉽지않음<br>그렇다고 저 매운거 기름진거 빼고 음쓰처리할거면 음쓰 처리기 자체를 안샀을거임..",1
276,2024-10-14,@김민승-y3c,크아악 바로 미생물 정상화,0
277,2024-10-14,@kapabio,로봇청소기는 수출이 되는데 외국은 그라인더를 쓰니 음쓰처리기는 로봇청소기만큼은 어려울것같네요.,0
278,2024-10-14,@avmedialab421,클럭거라..흐음 전  그닥..,0
279,2024-10-14,@Sungkixg,린클 쓰는데 저 미생물로 교체만 해도 상관없겠죠?,0
280,2024-10-14,@rseff,와....... 저정도 넣으면 떡 되어야하는데 괜찮다니..........,0
281,2024-10-14,@leekim3362,정보) 모든 테스트중 마지막 테스트만 내부 화면을 보여주지 않았다. 무언가 숨기는게 있다는 뜻. 결과물이 좋지 않았나보다.,4
282,2024-10-14,@최은혁-m1c,음식이... 남아...?,0
283,2024-10-14,@overboost3578,이집은 무슨 미생물도 강하게 키우네..,0
284,2024-10-14,@답을주렴,여행가서 일주일 굶기면 어캐되나요 ?,0
285,2024-10-14,@강동균-n2t,고온으로 해도 냄새를 잡을수가 없습니다.<br>냄새잡는게 진짜 어렵습니다.,0
286,2024-10-14,@2029-b7h,나 제조업에 종사할 때 헤드업디스플레이 마진 남기고 현대모시기에 넘기는 단가가 10만원인가? 그정도도 안했는데 소비자가 차량 구매시 옵션선택하면 그게 백만원인거보고 기겁을 했는데 이거는 얼마일까. 아무리봐도 너무 폭리네 어서빨리 샤오미가 만들어주길,1
287,2024-10-14,@gogandantas,광고는 엄청하는데 정작 가격보면 전혀 사고싶은맘이 사라짐<br>덩치는 저리큰데 들어가는 용량은 또 왜저럼?? 대기업 곧 개발 착수한다니깐 그거나 사는게 낫겠다,0
288,2024-10-14,@YuJi503,미생물도 마늘은 싫어한다,0
289,2024-10-14,@Jhotaro34,안그래도 미생물처리기 고민중이라...오 이거 좋은데? 살까? 하다가 가격보고 굳어버렸습니다....,0
290,2024-10-14,@다들잘자,안 되는 것들이 너무 많은데 의미가 있나 싶다.<br>되는거 안 되는거 거를 시간에 걍 싸그리 봉투에 넣고 설거지 하고 있을듯.,0
291,2024-10-14,@jillneleson2466,걍 일쓰로버리면 되는데 ㅋㅋㅋ,0
292,2024-10-14,@HEAB0M,미생물 살찌겠다....,0
293,2024-10-14,@Seunggukang111,잇섭형은 잔반없이 싹다먹어서 필요없을거같으면 개추ㅋㅋ,0
294,2024-10-14,@jeffhyun8770,잇섭 운동함? 튼튼해졌네,2
295,2024-10-14,@원빈-q1e,그냥.그때그때 버리는게.최고임 ㅋㅋ,0
296,2024-10-14,@casecamel6719,우리 모두 잔반 없는 배불뚝 세상 만들어요-!,1
297,2024-10-14,@도리도리-g6b,"가면갈수록 가격이 양심뒤져가네 환기, 교반기달린 쓰레기통인데 어처구니X",2
298,2024-10-14,@코난냐,미생물은 매우 비추 미생물 갈아줘야해 관리해줘야해 먹이면 안되는거 있아 집오래 비우면 죽고 흙처리 안된건 어쩔.. 필터 냄새도 걍 보아하니 악취 나는 거 같은데..근데 120진짜 프리미엄 텍갈이 전문 회사 아님..? 지네가 개발한거 아니잖이요 솔직히 외형만 살짝 바꿔서 파는거 천진데 여긴 프리미엄이랍치고 이걸 100넘게 파는건 정말~ 😅,0
299,2024-10-14,@user-kj3el4bj5m,120은 좀 감당이안되는 가격이야..,0
300,2024-10-14,@st1651,미생물 음식물 처리기는 음... 상전입니다. 모시고 살고있네요. ㅠㅠ,0
301,2024-10-14,@남이홍이,단백질 도둑이네,2
302,2024-10-14,@JK-xl4lb,그래도 가전제품 리뷰언데 가전제품 광고 리뷰는 좀 그래 다른것들 광고는 뭐 얼마든지 상관없는데 심지어 이번껀 가격과 성능 뭐 둘다 아무런 이점을 하나도 찾아보기 힘든 제품인데....,2
303,2024-10-14,@Jacksonpops,와 가격이 할인 받아도 100...,0
304,2024-10-14,@무엇이든그려보살,버블티 버블도 잘 되나요??,0
305,2024-10-14,@Bronze-Diary,손잡이는 그냥 캐리어처럼 넣으면 될듯... 그럼 이동할때 편하고 좋지않을까요?,0
306,2024-10-14,@Lee_Hak_Young,음식물처리비용 1kg 100원이하.......120만원이면 12톤 처리하면 대충 본전이네 ㅎㅎ,0
307,2024-10-13,@OOS_0132,와 진짜..하드하게 굴려버리네ㅋㅋ,0
308,2024-10-13,@Annayayo,미생물처리기 오래쓰다보면 생기는 소음 문제가 제일 크다고봄,0
309,2024-10-13,@hsinx.x,잇섭님 크롬캐스트 5세대나왓는데 리뷰좀부탁드려여!!!,0
310,2024-10-13,@김민서-k7z7u,"<a href=""https://www.youtube.com/watch?v=uUreqwnb7-Q&amp;t=230"">3:50</a> 뚜껑에 대해서, 저는 뚜껑에 음식물이 붙거나 냄새 입자가 붙거나 해서 그걸 가리는 것을 의도했다고 봤어요..(반박시 다 맞음)",0
311,2024-10-13,@비밀의숲-u8d,연쇄살인마들이 시체 처리하는데 미생물팩 사용될지도?ㄷㄷ,0
312,2024-10-13,@KH-nz9zf,120??,0
313,2024-10-13,@starbobs,양념도 잘 분해된다고하면 많이 발전되었네요 ㄷㄷ,0
314,2024-10-13,@JAJO-xf2fl,우리 1세대 린클은 개복치라서 지가 하기 싫으면 바로 죽어버리는데….많이 좋아졌네요 ㅋ,0
315,2024-10-13,@Halor1ng,"다들 비싸다비싸다해서 뭔 5,600하는줄 알았는데, 120구만..생활 나아지는거 생각하면 비싼가격은 아닌거같은데...음쓰봉 안사도되고 안버려도되고ㅋㅋ",1
316,2024-10-13,@lunatic1126,........왠지 레이싱보다 신나 보이는거 같은데...,0
317,2024-10-13,@이상현-s1p,테스트 때문인지 반은 버리네.1킬로가 왠말이여,0
318,2024-10-13,@WH1SP3R5,전기 소모량은 어떤가요? 린클이 하루에 1.25kwh 정도 쓰고 아마존에서 보이는 다른 음식물 처리기도 (미생물 분해 아닌제품들) 이것보다 좀 높은 정도인데 크기가 크다면 좀 더 소모가 높지 않을까 하는데요,1
319,2024-10-13,@shikari7555,기계 식고문ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
320,2024-10-13,@J5style,이름이 뭔가 익숙하다 싶더니 미니마사지기? 엄청 광고하던 회사네요 🤔,0
321,2024-10-13,@티리베,잇섭님 전자제품들 당근안하시나요 유튜브로 공개당근해도 좋을거 같습니다!!,0
322,2024-10-13,@나꼬마-u5o,기계들이 탈출(?)하고 싶을지도 ㅎㅎㅎㅎㅎ,0
323,2024-10-13,@니가누라꼬,120만원????????????,0
324,2024-10-13,@purpleworm82,뚜껑이 저렇게 잡히면 닫힐때 소음이 적을거같습니다. 우리집 미홀 쓰레기통 닫힐때 좀 정숙하지 못하더라고요,1
325,2024-10-13,@어어너나넌,오평파 아저씨 목소리 들렸는데,0
326,2024-10-13,@Larrychoi,배터리가 있어요??,0
327,2024-10-13,@kallen-q7o,음쓰가 왜 끝없이 나오나요?...,0
328,2024-10-13,@welchs0,음쓰처리 기술도 많이 발전해가고 있군요.<br>유지비용이 거의 없으시다고 하셔서 <br>미생물 은? 몇달에 한번식 교체하는건지 궁금해지네요.,0
329,2024-10-13,@CY-cw6mw,언제는 사격준비태세 아니였어??<br>대한민국도 언제나 사격준비태세 하고 있어...아주 지랄들을 해라...ㅋㅋ<br>정은이가 지금 뭔가 일이 있군...,0
330,2024-10-13,@Petrucci-c2f,들기름처럼 달려왔습니다,1
331,2024-10-13,@gospac007,너무 비싸네,0
332,2024-10-13,@GaGGaGGkor,"잇섭님 댓글 보다 미셍물처리기 쓰다가 정리한 이유가, 전기를 상당히 먹더라구요. 전기 사용량도 체크해주시면 좋을것 같아요. 열을 내면서 24시간 도는거라 누진세 터집니다..ㅜㅜ 이런 댓글이 있던데 진짜인가요?",0
333,2024-10-14,@yyhk_007,해봐야 2만원수준임 그렇게 비싼건 아님,0
334,2024-10-13,@Yoonho_,"미생물 음쓰 처리기를 2년 정도 사용중인데,<br>장점이 많아 보이고, 실제로 처음 샀을 때는 장점을 많이 느끼지만,<br>제품명 그대로 &#39;미생물&#39;이 들어가 있기 떄문에 얘들 컨디션 조절 잘 해줘야 합니다.<br>컨디션 떨어지면, 분해 속도 팍 줄어요.<br>그거 때문에 넣지 말라는 거 안 넣고 사용하다 보면, 결국은 음쓰 버리러 밖에 나가야 합니다 ㅋㅋㅋㅋㅋ<br>그리고 필터 수명 다 되면, 시큼한 냄새가 많이 납니다.<br>필터 자체도 꽤 비싸구요.",7
335,2024-10-13,@EhPesi,협찬인데 이렇게 솔직하게 리뷰하는유튜버는 처음이다,7
336,2024-10-13,@gogo-rk1je,120만 가치가 있나,0
337,2024-10-13,@chanking_,손넣으면 뼈만 남나요,0
338,2024-10-13,@RoseWoo,이야 잼있다~,0
339,2024-10-13,@hasuzin,미생물들아 아프지말고 무럭무럭 자라거라~~!,0
340,2024-10-13,@고기오리-z5t,참 쓸모없는 거 광고하네,0
341,2024-10-13,@jjong7107,가전제품이 불쌍해보이는 영상 잘봤습니다,0
342,2024-10-13,@haewoongj8204,"좋다..가격만 어떻게.,",0
343,2024-10-13,@김요한-j5e,근데 배가 그렇게 많이 나오는데 음식물이 니옴? 음식을 버리는데 배가 나오는거면 문제가 많은데..,1
344,2024-10-13,@B2B_B,ㅋㅋㅋㅋ마음껏 버리면서 히히히 하는 인트로 넘 웃겨욬ㅋㅋㅋ,5
345,2024-10-13,@namen.7148,손넣으면 어캐될지 궁금한 1엔..,0
346,2024-10-13,@vagye-2,인트로에 닭가슴살만 보이는건 기분탓인가요?,0
347,2024-10-13,@yoonkim8015,미생물은 뭘쓰던지 잘됨 제일문제는 냄새임,0
348,2024-10-14,@yyhk_007,냄새 그렇게 신경쓸 정돈 아니던데,0
349,2024-10-13,@점점다가와,가격이 ㅋㅋㅋㅋ,1
350,2024-10-13,@서크,여기브랜드꺼좋은가요?? 잇섬님 광고라고 다하진않겟죠??,0
351,2024-10-13,@Snoopy76-z5l,이제 다이어트는 글렀네...나 어카지? 찌꺼기 버리는 수고가 덜어져서 이제<br>배달앱이 더 바빠질 것 같아요...,0
352,2024-10-13,@rivreman,한심한 애들이 쓰는 음식물쓰레기  매일 오트밀 채소 과일만 먹어봐 10년 됬는데도 쓰레기가 나오지 않는다,0
353,2024-10-13,@TOLERABLEIN,제일 한심한건 쓸수도 있는데 한심하다고 해버리는 너^야^ 개새끼야,2
354,2024-10-13,@바스타-k9e,생쇼하고 있네 그냥 쓰레기통에 교반기 박은걸 99만원??? 에라이,2
355,2024-10-13,@Kendrick-q7v,전적이 화려하네 악플러로 고소당하기전에 꺼져라,1
356,2024-10-13,@jubuyang7953,코드 뺴고 가만 두면 미생물 어떻게 됨????,0
357,2024-10-13,@비처럼음악처럼-h3d,장점 보다   단점이 치명적이네..,0
358,2024-10-13,@ssong1499,미닉스 잘쓰고 있어요 와이프한테 잘 샀다고 칭찬받음ㅎㅎㅎ,1
359,2024-10-13,@마이카-m1n,이거 리필할땐 어떤가요?,0
360,2024-10-13,@factorysinggo,"미생물쓰다가 건조분쇄로 넘어왔는데, 차라리 만족함 클럭 미생물이 좋아보이긴하는데, 저게 맛탱이 가는거 한순간임 냄새도그렇고 계속돌려놔야하는거 은근 전기먹는 하마임 건조식 못지않게 열 계속 발생함",0
361,2024-10-13,@Ggulbamii,"미생물이 완전히 죽기 전까진 뭘 넣어도 분해가 되긴 합니다. 그러다가 갑자기 죽지요.. <br>일주일까지만 보여줬는데, 두 달뒤 상태도 보여주면 좋을 것 같네요.",46
362,2024-10-14,@ITSUB,미생물 처리기는 한 2년 넘게 쓰면서 원인 없이 죽은 적은 없긴 했습니다 ㅋㅋ,5
363,2024-10-13,@hyunw00761,대박.. 비싼 음식 처리기 좋지만 가격 부담..,0
364,2024-10-13,@삼양보안관-s8o,3대400 인증점,0
365,2024-10-13,@user-MAR17,그래서 가격이 120만원이라죠? ㅋㅋㅋ,1
366,2024-10-13,@DHL_K,귀곰 로청 잇섭 음쓰,0
367,2024-10-13,@trainsim--guy,우리할머니를 보는것같아….,0
368,2024-10-13,@YTN24,"<a href=""https://www.youtube.com/watch?v=uUreqwnb7-Q&amp;t=140"">2:20</a> 광고지만 이건좀 억지 같아요 ㅋㅋㅋ 그래도 먹은거 들고가는게 편하지 음식물처리기 코드 뽑고 가져오는건좀 ㅋㅋㅋ",23
369,2024-10-17,@sean-d5080,용기가 여러개면 여러번 왔다갔다 해야되는데 처리기가 이동식이면 한번만 왔다갔다 해도 되니까요,0
370,2024-10-20,@user-os7wb5cd4e,@@sean-d5080 먹은 그릇 안치움..??,1
371,2024-10-13,@이남수-h8j,15프로랑 16일반 비교영상 삭제되었나요?<br>아님 제가 못찾는건지,0
372,2024-10-13,@User-Rurik,가격이 싸야 살건데 <br>과연 저 100만원으로 이득을 볼수있나?<br>솔직히 아파트 살면서 관리비에 이미 음식물 처리비용이 나가고있는 입장에서(음쓰 쓴다고 관리비 할인 안해줌 내 전기세만 더 나가지)<br>저 비싼걸 달아서 써야할 이유가있을까?????입니다.<br>비싸비싸 너무비싸 <br>그리고 회사가 그 회사라 더욱 믿음이 안감<br>비슷한 기능 성능의 제품들 만들면서 왜 이렇게 프리미엄 붙이듯이 가격을 올려받을까..<br>이래놓고 매진이라고 하면서 광고 또 ㅈㄴ 하겠구만,0
373,2024-10-13,@stellalunal8633,"요즘 전기 많이 안먹고 가성비 좋은 건조형 음쓰처리기도 많이 나오던데, 그런건 비교안해주시나요?",1
374,2024-10-13,@하짱-n1o,분쇄형 쓰는 친구네 가보니까 비위가 약해서 그 갈아진 거 디시 꺼내서 버리는 것도 못하겠더라고여;; 이건 그냥 쓰레기통처럼 그냥 안에 넣고 신경끄면 돼서 넘 편해보이는데요,0
375,2024-10-13,@wickedGRF,클럭 주제에 120만원...?,1
376,2024-10-13,@chulgunsirru,린클 음쓰 기기에 클럭 미생물 넣고 결과 보기 어때요?,18
377,2024-10-13,@gan6902,ㅇ거제발해주세요😢,1
378,2024-10-13,@jackhi8971,과연 저 미생물은 오래 갈것인가 린클은 나락가는것같은데,0
379,2024-10-13,@kise-zi3wq,미생물의 리필주기 없이 계속 쓸 수 있나요?<br>사이트에 보는데 따로 팔지는 않는거같은데,0
380,2024-10-13,@ajingom,"제가 다른 회사 제품 처음에 미생물 배양을 잘못해서 개고생을 했던 기억이 있기도 하고(지금은 잘 쓰고있습니다만), 다른 기능들도 있는거 같아서 오오 기능이나 미생물 배양같은것도 발전하고 있구나 했더니 가격이 무슨..;;;",1
381,2024-10-13,@김상혁-h3r,2년전에 쓰던 린클 음식물처리기는 어떻게 됐나요?,51
382,2024-10-14,@ITSUB,것도 쓰고 있어요 ㅋㅋㅋ,7
383,2024-10-15,@johnclock,@@ITSUB형… 그거 사망여우에 나왔던거같은데 혹시 봤어요? 오해소지가 좀 있던데 ㅠ 린클입장에선 좀 억울할지도…,1
384,2024-10-16,@richlee8870,​@@johnclock뭘 억울해. 과장광고 유명한게 이 바닥인데. 사실 음쓰 처리기가 왜 필요하냐? 고급아파트는 다 싱크대 옆에 처리호스 존재해서 결국 일반가정이나 쓰는건데. 솔직히 필요함?ㅋㅋ 쓰레기 버리기 귀찮다고 미생물 때될때마다 부어주는꼴이 웃김,5
385,2024-10-17,@Liltits,@@richlee8870와 대박 역시 rich lee ㄷㄷ,0
386,2024-10-18,@준-v6d,@@richlee8870 닌 필요하겠노,5
387,2024-10-13,@QAn_rony,음식물 처리기 고문 영상인가요?,2
388,2024-10-13,@김허브-b4s,여기두 광고판.?ㅎㅎ 쓰레기판,1
389,2024-10-13,@노영오-p2p,사려고 링크타고 갔는데 QA에보시고 구매하세요<br>난리네요,0
